customer_id,name,phone,city,state,zipcode,age,gender,marital_status,dependents,education_level,occupation,employment_status,annual_income,credit_score,existing_loans,avg_monthly_expense,vehicle_owner,vehicle_type,budget_per_month,customer_tenure_years,coverage_preferences,risk_tolerance,interest_tags
CUST_219453,Mr. Casey Walker,(381)345-2763,Minneapolis,Minnesota,55419,59,female,married,1,bachelor,engineer,self-employed,55157,688,personal,4522.82,False,none,246,6.7,"['life', 'auto']",High,"['education', 'family', 'maternity']"
CUST_913450,Tamara Black,3174659327,Miami,Florida,33125,56,female,married,1,bachelor,salesperson,self-employed,89866,684,multiple,8668.97,True,bike,383,8.9,['health'],Medium,"['family', 'education', 'maternity', 'travel', 'vehicle']"
CUST_108806,Michele Dawson,001-535-797-1508x0218,Seattle,Washington,98102,74,nonbinary,widowed,3,master,shop owner,retired,43389,579,car,3720.79,True,car,261,1.6,"['health', 'auto']",Medium,"['retirement', 'family', 'vehicle']"
CUST_518557,Craig Price,474.788.2902,Chicago,Illinois,60601,59,female,married,2,master,freelancer,self-employed,48959,738,home,4679.23,True,none,400,6.0,"['life', 'home']",High,"['vehicle', 'education', 'family', 'maternity']"
CUST_362630,Brandi Lopez,001-707-496-1501x093,New York,New York,10002,47,male,married,3,master,engineer,self-employed,34122,625,personal,2884.11,False,none,400,8.8,"['auto', 'health']",High,"['education', 'family']"
CUST_537127,Jacqueline Bowman,(207)264-8869,San Jose,California,95110,33,male,married,1,bachelor,manager,self-employed,80150,703,car,5588.67,True,car,133,6.4,"['home', 'auto']",Low,"['education', 'family', 'vehicle']"
CUST_212418,Mason Brown,001-425-883-0464x96557,Seattle,Washington,98101,45,female,divorced,1,bachelor,doctor,self-employed,80464,716,home,6890.85,False,none,165,8.5,"['home', 'health']",High,"['family', 'maternity']"
CUST_862741,David Griffin,796.703.8802,Chicago,Illinois,60603,64,male,married,3,bachelor,shop owner,retired,56593,781,none,4464.5,False,none,384,6.2,"['life', 'home']",Medium,"['retirement', 'family']"
CUST_673053,Eric Mccoy,(238)540-3942,Seattle,Washington,98103,27,male,married,3,master,teacher,employed,41086,621,multiple,3012.36,False,none,265,5.4,['auto'],High,['family']
CUST_643385,Melissa Williams,434.409.5920x06902,Minneapolis,Minnesota,55401,21,male,single,0,bachelor,student,student,16092,550,none,1260.7,True,car,273,4.1,['auto'],High,"['education', 'vehicle']"
CUST_969751,George Thomas,(907)800-1727,Miami,Florida,33130,47,nonbinary,married,3,bachelor,engineer,employed,48976,711,personal,4670.58,True,bike,111,9.0,['life'],Medium,"['family', 'vehicle']"
CUST_507678,Kayla Hernandez,001-384-351-0166x02860,Dallas,Texas,75202,29,nonbinary,single,0,master,salesperson,employed,91975,808,none,6623.28,True,bike,360,8.3,"['auto', 'home']",Low,['vehicle']
CUST_702616,Casey Campbell,789-477-8152,Minneapolis,Minnesota,55419,29,male,single,0,master,teacher,self-employed,54211,774,car,4485.34,True,car,314,4.2,"['health', 'home']",Low,"['travel', 'vehicle']"
CUST_254925,Mrs. Joan Evans,773-776-4636x75400,San Jose,California,95110,74,male,married,3,master,shop owner,retired,26581,712,car,2216.99,True,bike,173,8.8,"['life', 'health']",Low,"['retirement', 'vehicle', 'family', 'maternity']"
CUST_704618,Angel Scott,+1-789-600-1820,Chicago,Illinois,60603,55,female,married,1,master,engineer,employed,68517,670,multiple,5133.32,True,bike,350,2.9,"['health', 'auto']",High,"['education', 'family', 'vehicle']"
CUST_501681,Richard Arnold,001-880-399-1583,New York,New York,10002,22,nonbinary,single,0,bachelor,assistant,employed,58449,748,personal,4369.48,True,bike,389,5.7,['life'],Low,"['education', 'travel', 'vehicle']"
CUST_742800,Brian Reed,001-811-901-0629x23991,Chicago,Illinois,60602,59,male,married,3,master,freelancer,employed,100094,641,home,8219.28,True,bike,375,2.7,['home'],Medium,"['vehicle', 'education', 'family', 'maternity']"
CUST_691426,Cassandra Nelson,486-710-5612,Miami,Florida,33130,65,female,widowed,3,phd,shop owner,retired,22144,728,home,2049.42,False,none,109,1.3,"['home', 'health']",High,"['retirement', 'family']"
CUST_349910,Anthony Contreras,960-464-0329,Chicago,Illinois,60602,75,male,married,2,master,advisor,retired,49807,730,car,4480.64,True,bike,148,9.9,"['life', 'auto']",Low,"['family', 'maternity', 'education', 'retirement', 'vehicle']"
CUST_202333,Robert Nelson,001-945-245-6205x6730,Miami,Florida,33130,27,nonbinary,married,3,master,salesperson,self-employed,86147,763,none,6695.92,False,none,316,6.6,"['home', 'life']",High,['family']
CUST_889509,Nicole Brown,(540)938-9561x8630,Minneapolis,Minnesota,55419,75,male,married,3,phd,consultant,retired,36405,850,personal,3240.47,False,none,188,4.2,['home'],Medium,"['retirement', 'family']"
CUST_364507,Maria Williams,(979)876-5768x79800,Chicago,Illinois,60603,34,male,married,3,bachelor,doctor,employed,82533,723,home,7463.16,False,none,166,1.8,['auto'],Medium,"['travel', 'education', 'family']"
CUST_903064,Steven Flores,(500)736-6916x76323,Chicago,Illinois,60602,63,female,married,1,bachelor,advisor,retired,26110,669,car,2486.89,True,bike,117,2.7,"['life', 'auto']",Low,"['retirement', 'family', 'vehicle']"
CUST_969680,Dawn Le,930-600-8443x581,San Jose,California,95110,54,nonbinary,divorced,1,bachelor,technician,self-employed,60285,698,multiple,5171.96,False,none,226,4.0,"['home', 'life']",Low,['family']
CUST_645068,Sharon Jarvis,+1-385-956-2539,New York,New York,10003,57,male,married,1,bachelor,engineer,employed,81580,593,none,7061.72,False,none,342,6.1,"['home', 'auto']",Medium,['family']
CUST_340812,Stephanie Mason,219.204.9539x79992,Seattle,Washington,98103,53,female,married,2,bachelor,salesperson,employed,115260,658,car,9912.42,False,none,267,9.8,['health'],Low,"['travel', 'family']"
CUST_697889,Dawn Smith,+1-497-957-7138x5186,Miami,Florida,33125,60,male,married,2,bachelor,shop owner,retired,52396,675,personal,4212.89,True,none,200,5.3,"['auto', 'life']",High,"['retirement', 'family', 'vehicle']"
CUST_291055,Dorothy Evans,(583)850-2772x13399,Minneapolis,Minnesota,55419,50,nonbinary,divorced,1,bachelor,technician,employed,45766,668,none,3589.29,True,car,149,7.6,['home'],High,"['vehicle', 'education', 'family', 'maternity']"
CUST_639853,Tyler Blevins,450.881.1128x345,Chicago,Illinois,60601,40,female,married,2,master,teacher,employed,114063,709,personal,8451.35,True,none,107,6.8,['health'],High,"['education', 'family', 'vehicle']"
CUST_147053,Jessica Meyer,273.489.0835x252,Miami,Florida,33125,31,female,single,0,master,engineer,self-employed,87446,650,multiple,5876.84,False,none,316,3.8,['auto'],High,['travel']
CUST_362868,William Webster,+1-396-552-9657,Chicago,Illinois,60601,49,male,married,1,master,salesperson,employed,63598,767,car,4795.26,True,car,267,2.7,"['home', 'life']",High,"['travel', 'education', 'family', 'vehicle']"
CUST_131295,Belinda Green,001-954-610-7333x27663,Miami,Florida,33101,44,female,married,2,bachelor,doctor,employed,49122,700,multiple,4890.01,True,car,231,0.5,"['health', 'auto']",High,"['family', 'vehicle']"
CUST_486140,Catherine Vang,830.897.6381,Seattle,Washington,98102,25,nonbinary,divorced,3,master,teacher,self-employed,55842,699,personal,4667.04,True,bike,239,5.0,['home'],Low,"['vehicle', 'family', 'maternity']"
CUST_613404,Phillip Holt,912-335-1493x16553,Dallas,Texas,75202,52,nonbinary,divorced,3,bachelor,teacher,employed,85647,680,personal,6212.68,False,none,393,4.0,['auto'],Medium,['family']
CUST_175472,Justin Davila,001-689-400-6915x5282,New York,New York,10002,66,male,married,3,phd,retired,retired,23629,709,home,1775.82,True,car,252,8.2,"['auto', 'home']",Medium,"['retirement', 'family', 'vehicle']"
CUST_140107,Jacob Davis,917-695-7659x927,New York,New York,10003,44,male,married,3,bachelor,salesperson,self-employed,73920,749,none,5042.23,False,none,302,2.2,"['auto', 'life']",High,"['education', 'family', 'maternity']"
CUST_507729,Matthew Ramirez,402-260-0035x290,San Jose,California,95110,24,nonbinary,single,0,bachelor,assistant,employed,92546,647,none,8346.08,True,bike,202,4.2,['health'],Medium,"['education', 'vehicle']"
CUST_535804,Mark Johnston,(576)737-7189,Chicago,Illinois,60601,48,nonbinary,married,3,bachelor,technician,self-employed,85002,660,none,5843.07,True,none,286,7.8,['home'],High,"['travel', 'family', 'vehicle']"
CUST_502842,Pamela Alvarez,503.881.7245,Chicago,Illinois,60601,50,nonbinary,divorced,3,master,doctor,self-employed,60199,681,none,4876.76,True,bike,364,6.1,['home'],Low,"['family', 'vehicle']"
CUST_699710,Bianca Cole,001-340-604-2661x452,San Jose,California,95112,26,female,single,0,bachelor,freelancer,self-employed,30620,619,home,2987.86,True,car,153,2.5,['home'],High,['vehicle']
CUST_777534,Alexander Lane,437.851.4066x80478,New York,New York,10002,72,female,married,1,bachelor,retired,retired,48479,650,multiple,3515.72,True,bike,355,5.1,['health'],High,"['retirement', 'education', 'family', 'vehicle']"
CUST_800638,Amber Burns,602-806-0038x55186,Chicago,Illinois,60601,66,nonbinary,married,2,master,retired,retired,48556,671,car,3642.02,True,none,180,2.0,"['auto', 'health']",High,"['retirement', 'family', 'vehicle']"
CUST_780440,Jeffrey Wiggins,697-374-6071,Minneapolis,Minnesota,55401,32,male,married,1,bachelor,technician,employed,119738,752,home,8177.75,True,car,378,8.6,"['health', 'life']",High,"['family', 'vehicle']"
CUST_470590,Kara Ellis,001-800-841-0081,Dallas,Texas,75202,51,male,married,3,master,doctor,self-employed,57024,715,car,5008.74,True,bike,177,9.0,['health'],Low,"['vehicle', 'family', 'maternity']"
CUST_111049,David Alvarez,969.529.9504,Miami,Florida,33130,23,nonbinary,single,0,bachelor,sales trainee,employed,81430,711,car,6777.02,False,none,279,7.6,"['health', 'auto']",Low,"['education', 'travel']"
CUST_410040,Kristi Stanley,8843456591,Minneapolis,Minnesota,55414,55,nonbinary,married,3,master,technician,self-employed,68963,751,car,5535.15,True,bike,140,6.1,"['home', 'life']",Low,"['family', 'vehicle']"
CUST_551311,Ashley Morris,(247)963-5002x28736,Dallas,Texas,75202,35,male,single,0,master,technician,self-employed,48120,691,personal,3507.6,False,none,201,9.6,['life'],High,[]
CUST_764162,Rebecca Hunter,877.774.9218x1023,New York,New York,10003,27,nonbinary,divorced,2,bachelor,teacher,employed,103559,723,multiple,9043.78,False,none,355,2.8,"['health', 'life']",Low,"['travel', 'education', 'family', 'maternity']"
CUST_432486,Megan Jones,+1-630-784-2163,Minneapolis,Minnesota,55401,50,male,divorced,1,master,freelancer,self-employed,40737,693,car,3139.44,True,none,349,4.8,"['home', 'health']",High,"['family', 'vehicle']"
CUST_479801,Kimberly Turner,6838273912,San Jose,California,95101,58,nonbinary,married,2,bachelor,manager,self-employed,58563,715,multiple,4952.81,True,none,369,3.8,"['auto', 'home']",High,"['family', 'vehicle']"
CUST_599888,Chris Roberts,507-896-2029x6244,Dallas,Texas,75201,35,male,married,3,master,freelancer,self-employed,47297,665,multiple,3197.8,False,none,133,9.2,['auto'],Low,"['education', 'family', 'maternity']"
CUST_989552,Jennifer Lowe,652.416.4546x906,Dallas,Texas,75202,35,female,married,1,bachelor,engineer,self-employed,63765,553,car,5194.49,True,car,141,9.3,"['auto', 'life']",Medium,"['family', 'vehicle']"
CUST_694831,Pamela Bridges,+1-668-696-7763,New York,New York,10001,66,male,widowed,1,bachelor,retired,retired,41213,691,car,3183.46,True,none,158,4.7,"['auto', 'home']",Medium,"['retirement', 'education', 'family', 'vehicle']"
CUST_848348,Steven Brown,806-244-1022x685,Minneapolis,Minnesota,55419,34,female,married,1,master,doctor,employed,101518,785,home,9653.91,True,car,226,9.4,['home'],Medium,"['education', 'family', 'vehicle']"
CUST_628741,William James,001-227-218-6869x48270,Chicago,Illinois,60603,50,female,widowed,3,bachelor,salesperson,self-employed,83120,755,home,7709.04,False,none,161,6.1,['home'],High,"['education', 'family']"
CUST_622809,Jose Roberts,001-409-499-1710x2657,Miami,Florida,33130,29,nonbinary,married,1,master,manager,employed,46213,757,personal,3571.34,True,none,363,7.4,"['home', 'life']",Low,"['family', 'vehicle']"
CUST_823240,Thomas Valencia,+1-296-487-6582x124,San Jose,California,95110,41,male,divorced,1,master,salesperson,self-employed,53841,774,personal,4045.52,False,none,304,2.0,['health'],Low,['family']
CUST_677918,Brent Mason,339.583.7021x64702,New York,New York,10002,42,male,married,1,master,doctor,self-employed,45571,705,multiple,4521.61,True,car,279,4.5,['health'],Medium,"['vehicle', 'education', 'family', 'maternity']"
CUST_901965,Michael Lozano,668-894-0726,Seattle,Washington,98103,70,female,married,3,phd,advisor,retired,25934,711,multiple,1909.24,False,none,383,4.9,['auto'],Low,"['retirement', 'education', 'family']"
CUST_528601,Douglas Spencer,(760)612-2745,New York,New York,10003,55,male,married,3,master,manager,self-employed,39301,662,home,3224.86,False,none,289,0.8,"['health', 'life']",Low,['family']
CUST_402813,Morgan Martinez,6272466917,San Jose,California,95110,48,male,married,1,bachelor,freelancer,self-employed,55436,681,multiple,4352.17,True,car,193,5.1,"['life', 'home']",High,"['travel', 'family', 'vehicle']"
CUST_686434,Brandy Morton,001-453-805-6756x2415,Miami,Florida,33130,30,female,single,0,bachelor,manager,self-employed,45816,736,personal,4575.83,True,none,118,8.4,"['life', 'health']",Medium,['vehicle']
CUST_922777,Andrew Trujillo,001-892-246-7515x0497,Chicago,Illinois,60603,52,male,widowed,2,bachelor,technician,self-employed,59035,772,multiple,5461.44,True,bike,311,0.9,"['home', 'life']",Medium,"['travel', 'family', 'vehicle']"
CUST_441136,Jessica Wilkins,798.871.8383,New York,New York,10003,68,female,married,1,phd,advisor,retired,48961,691,home,3946.25,True,car,250,0.9,"['health', 'home']",High,"['retirement', 'family', 'vehicle']"
CUST_417692,Crystal Gonzales,7174288804,San Jose,California,95110,29,male,married,3,master,doctor,self-employed,71240,672,multiple,6630.13,True,bike,158,0.7,"['health', 'life']",Low,"['family', 'vehicle']"
CUST_786193,George Snyder DDS,(604)325-5249,San Jose,California,95101,27,female,married,3,bachelor,salesperson,self-employed,80235,700,none,5986.5,True,none,287,6.5,"['health', 'home']",High,"['travel', 'education', 'family', 'vehicle']"
CUST_422699,Cameron Nicholson,(263)499-9678,Chicago,Illinois,60601,22,male,single,0,bachelor,assistant,employed,112351,736,multiple,9765.96,True,car,344,0.7,['home'],Medium,"['education', 'vehicle']"
CUST_864988,Michael Smith,686.215.0705x50504,San Jose,California,95101,41,female,divorced,3,bachelor,salesperson,employed,91608,613,home,8285.95,True,bike,171,8.8,"['auto', 'life']",High,"['vehicle', 'travel', 'family', 'maternity']"
CUST_322003,Corey Schultz,510.323.0466,New York,New York,10001,42,male,divorced,2,bachelor,technician,self-employed,47835,562,multiple,3614.41,True,none,308,4.3,['health'],Low,"['vehicle', 'family', 'maternity']"
CUST_964692,Stephanie Martin,833.999.3801,San Jose,California,95112,55,male,married,3,master,freelancer,self-employed,71416,666,car,6595.14,True,car,394,4.1,"['health', 'auto']",High,"['travel', 'family', 'vehicle']"
CUST_373792,Bradley Morris,+1-899-362-5522x338,Minneapolis,Minnesota,55419,52,male,divorced,2,bachelor,freelancer,employed,42335,626,multiple,3797.16,True,none,155,7.0,['auto'],Low,"['vehicle', 'education', 'family', 'maternity']"
CUST_612001,Austin Smith MD,701.279.6714x991,Dallas,Texas,75202,29,female,married,1,master,engineer,employed,95273,669,personal,9039.16,True,none,331,4.2,['auto'],Medium,"['family', 'vehicle']"
CUST_280868,Mark Pollard,+1-484-758-2202,Chicago,Illinois,60602,22,nonbinary,single,0,bachelor,sales trainee,employed,55693,691,home,4516.42,True,car,272,7.9,['home'],Low,"['education', 'vehicle']"
CUST_369433,John Mcdaniel,2757394857,Dallas,Texas,75201,36,female,married,2,bachelor,doctor,self-employed,47202,672,car,3412.94,True,bike,245,9.7,['home'],High,"['family', 'vehicle']"
CUST_272785,Mitchell Chan,+1-956-609-1078,Minneapolis,Minnesota,55419,63,nonbinary,widowed,1,phd,consultant,retired,50337,787,car,3936.11,True,bike,319,1.8,['life'],Medium,"['family', 'education', 'retirement', 'travel', 'vehicle']"
CUST_396133,Anthony Glover,+1-532-216-8687x33814,Chicago,Illinois,60601,72,female,divorced,1,master,shop owner,retired,27934,719,car,2417.49,False,none,238,0.5,['home'],High,"['retirement', 'education', 'family']"
CUST_758956,Jordan Leonard,+1-531-550-4746x1617,New York,New York,10002,42,female,married,3,bachelor,engineer,self-employed,77177,718,none,7171.13,True,bike,162,8.7,"['auto', 'health']",Low,"['family', 'vehicle']"
CUST_421758,James Parrish,+1-251-544-7967x08163,Chicago,Illinois,60601,75,female,married,2,phd,shop owner,retired,52985,737,multiple,4016.13,False,none,369,9.3,['home'],Low,"['family', 'education', 'retirement', 'travel', 'maternity']"
CUST_856024,Seth Rivers,(482)931-4070x921,Minneapolis,Minnesota,55419,62,male,divorced,1,phd,shop owner,retired,26902,631,home,1968.46,True,bike,181,4.8,['life'],Medium,"['retirement', 'education', 'family', 'vehicle']"
CUST_537341,Billy Gordon,748.436.9990,Dallas,Texas,75202,38,female,married,2,bachelor,freelancer,self-employed,79959,762,personal,6705.71,True,bike,250,6.0,['auto'],Medium,"['vehicle', 'travel', 'family', 'maternity']"
CUST_625751,Miranda Fox,(944)334-2800x02589,Dallas,Texas,75202,60,female,married,3,master,shop owner,retired,53071,695,multiple,4695.23,False,none,102,9.1,"['life', 'home']",High,"['retirement', 'education', 'family']"
CUST_309406,Matthew Andersen,288-261-9821x686,New York,New York,10001,22,male,single,0,high_school,student,student,18516,740,multiple,1491.02,True,car,254,0.9,['life'],Low,"['education', 'vehicle']"
CUST_826792,Angie Hines,8497291387,Minneapolis,Minnesota,55419,40,nonbinary,widowed,3,bachelor,teacher,employed,92168,635,multiple,7671.67,False,none,180,2.9,['health'],Low,"['family', 'maternity']"
CUST_188562,Jennifer Thomas,856-819-0513x5298,Miami,Florida,33130,61,female,widowed,1,master,retired,retired,38089,606,home,2745.26,True,none,148,3.9,['auto'],Low,"['retirement', 'family', 'vehicle']"
CUST_238231,Jessica Carter,+1-247-341-4526x87681,Minneapolis,Minnesota,55419,44,female,married,2,bachelor,technician,employed,89814,749,car,7633.3,True,car,310,9.2,['life'],Medium,"['family', 'vehicle']"
CUST_783263,Caitlin Stevenson,9653627344,New York,New York,10002,26,nonbinary,married,3,master,engineer,employed,72075,722,personal,6167.24,True,car,371,3.2,['auto'],Medium,"['travel', 'family', 'vehicle']"
CUST_806338,Carlos Foster,+1-297-727-2943,Minneapolis,Minnesota,55401,28,nonbinary,married,3,bachelor,teacher,self-employed,72111,645,personal,6127.15,True,bike,291,1.0,['home'],High,"['education', 'family', 'vehicle']"
CUST_457867,Donna Clark,532-920-7268,New York,New York,10001,38,male,married,1,bachelor,manager,employed,108872,647,personal,8106.92,True,bike,201,6.0,['health'],High,"['vehicle', 'family', 'maternity']"
CUST_222897,Cory Chapman,3142315741,Seattle,Washington,98103,62,female,married,1,bachelor,shop owner,retired,31617,767,car,2118.43,True,none,267,9.0,"['life', 'health']",Low,"['family', 'maternity', 'education', 'retirement', 'vehicle']"
CUST_189461,Jason Murray,001-931-335-7772x42567,Chicago,Illinois,60601,29,nonbinary,married,1,bachelor,engineer,self-employed,73949,628,car,5520.64,True,car,251,6.1,['auto'],Medium,"['travel', 'family', 'vehicle']"
CUST_117897,Alicia Alvarez,(684)707-6230,San Jose,California,95112,45,female,married,2,bachelor,manager,employed,102331,798,multiple,7273.02,True,bike,319,2.6,"['life', 'home']",Medium,"['travel', 'education', 'family', 'vehicle']"
CUST_716101,Gary Hernandez,873.958.2369x54362,Chicago,Illinois,60602,54,male,married,2,bachelor,teacher,self-employed,78999,645,none,6410.24,True,car,196,1.6,['health'],High,"['family', 'vehicle']"
CUST_810072,Lisa Goodman,(411)804-1293x33294,Miami,Florida,33130,20,female,single,0,high_school,intern,employed,89120,738,multiple,6667.34,True,car,159,1.0,"['home', 'health']",Low,"['education', 'vehicle']"
CUST_155034,Tonya Franklin,+1-395-898-0977x72336,New York,New York,10001,40,male,married,2,bachelor,engineer,self-employed,33575,680,home,2499.46,True,bike,241,1.7,"['home', 'health']",Low,"['vehicle', 'education', 'family', 'maternity']"
CUST_680994,Bryan Robinson,877-464-7091,San Jose,California,95101,32,male,single,0,bachelor,manager,self-employed,37934,736,multiple,2915.68,True,bike,228,0.9,['auto'],Low,['vehicle']
CUST_214742,Erika Stewart,756.608.2328x59032,Minneapolis,Minnesota,55419,65,male,married,2,master,shop owner,retired,35253,667,home,2673.02,False,none,215,4.0,"['health', 'life']",Medium,"['retirement', 'education', 'family', 'maternity']"
CUST_561688,Shane Mills,383-484-0903,New York,New York,10003,21,male,single,0,bachelor,sales trainee,employed,102775,690,none,6864.83,True,bike,316,0.7,"['life', 'health']",Medium,"['education', 'vehicle']"
CUST_754779,Jennifer Mathews,790-759-4789x08773,Dallas,Texas,75202,25,nonbinary,married,1,master,doctor,employed,105323,702,home,9013.02,True,bike,352,7.1,"['life', 'home']",Low,"['education', 'family', 'vehicle']"
CUST_426897,Lisa Singh,407-269-2313x25300,Miami,Florida,33130,58,nonbinary,married,3,bachelor,freelancer,employed,102567,639,car,6905.0,False,none,158,1.4,"['life', 'auto']",Medium,"['education', 'family', 'maternity']"
CUST_105153,Edward Page,+1-601-981-4851x7308,Chicago,Illinois,60602,46,female,married,3,master,engineer,employed,101598,744,car,7017.16,True,car,309,4.3,"['auto', 'life']",High,"['education', 'family', 'vehicle']"
CUST_804751,Dr. Susan Smith,970-958-3493x306,New York,New York,10002,20,male,single,0,bachelor,student,student,28215,669,none,1957.38,True,bike,153,2.5,['health'],Low,"['education', 'vehicle']"
CUST_132141,Brian Ballard,903-679-1249x3558,New York,New York,10002,33,nonbinary,single,0,bachelor,teacher,self-employed,40638,686,home,4004.51,False,none,340,6.1,"['home', 'life']",Low,[]
CUST_393768,James Rivas,(867)365-8232x5054,Minneapolis,Minnesota,55419,24,nonbinary,single,0,bachelor,assistant,employed,57023,640,none,4100.68,False,none,324,5.8,['auto'],Low,"['education', 'travel']"
CUST_983906,Michael Wilson,868-332-3310x163,New York,New York,10002,68,nonbinary,married,3,bachelor,retired,retired,36611,550,personal,2543.73,True,bike,302,9.5,['auto'],High,"['family', 'maternity', 'education', 'retirement', 'vehicle']"
CUST_167769,Andrew Rice,468-706-1612x6961,Minneapolis,Minnesota,55419,47,female,married,1,bachelor,technician,self-employed,63502,688,none,5615.39,True,none,278,1.4,"['life', 'health']",Medium,"['travel', 'family', 'vehicle']"
CUST_824597,Maria Nguyen,723.679.6365,Seattle,Washington,98102,38,female,single,0,bachelor,engineer,employed,96774,844,car,7032.83,True,bike,104,4.6,"['auto', 'health']",Low,['vehicle']
CUST_885813,Karen Perez,702-584-8439x8309,New York,New York,10002,61,male,widowed,3,phd,advisor,retired,47871,747,home,3490.63,True,none,106,9.5,['home'],High,"['retirement', 'education', 'family', 'vehicle']"
CUST_786179,Elizabeth Richardson,001-747-490-7451x4982,Chicago,Illinois,60602,67,female,married,3,bachelor,consultant,retired,37975,698,car,3605.54,True,bike,245,5.1,"['life', 'health']",Medium,"['retirement', 'family', 'vehicle']"
CUST_935734,Ryan Jones,001-625-711-5986x4368,Seattle,Washington,98103,74,nonbinary,married,2,bachelor,shop owner,retired,26145,684,multiple,1962.21,False,none,179,8.4,"['life', 'health']",High,"['retirement', 'family']"
CUST_692088,Ronald Garrett,(882)310-7631x351,Seattle,Washington,98102,23,female,married,3,bachelor,intern,employed,42430,701,none,4074.7,True,none,303,5.8,"['auto', 'home']",Low,"['education', 'family', 'vehicle']"
CUST_280261,Diana Richardson,626.570.2344,Minneapolis,Minnesota,55401,66,nonbinary,widowed,1,master,advisor,retired,57389,732,none,5330.67,True,bike,178,4.2,['home'],Low,"['retirement', 'family', 'vehicle']"
CUST_228700,Suzanne Barber,426-616-9578,Chicago,Illinois,60601,47,nonbinary,married,3,master,doctor,employed,89968,629,personal,8263.41,True,none,113,5.3,['home'],High,"['vehicle', 'family', 'maternity']"
CUST_463034,Annette Holland,+1-908-983-3065x81522,New York,New York,10003,72,male,married,3,phd,advisor,retired,29145,766,home,2025.23,False,none,182,2.5,['life'],Medium,"['retirement', 'education', 'family']"
CUST_311340,Emily Campbell,001-706-261-6463x2770,Minneapolis,Minnesota,55419,65,male,divorced,2,bachelor,shop owner,retired,47827,742,personal,4398.16,True,bike,147,2.3,['home'],High,"['retirement', 'vehicle', 'family', 'maternity']"
CUST_746387,David Arnold,+1-239-206-8544x804,Chicago,Illinois,60603,51,male,divorced,2,bachelor,engineer,self-employed,77345,743,multiple,7191.33,True,car,324,6.1,"['auto', 'health']",Medium,"['family', 'vehicle']"
CUST_804020,Marie Davies,248.486.7880,Chicago,Illinois,60601,41,male,widowed,3,bachelor,doctor,self-employed,44825,726,none,3036.59,False,none,394,4.0,"['home', 'auto']",High,['family']
CUST_767567,Sarah Hayes,+1-901-453-4142x768,Seattle,Washington,98101,51,male,married,2,bachelor,manager,employed,108232,701,none,7953.38,True,none,136,1.7,['health'],Low,"['vehicle', 'education', 'family', 'maternity']"
CUST_246207,Vanessa Mercer,+1-341-504-2316x2725,Minneapolis,Minnesota,55414,61,male,married,1,master,shop owner,retired,32302,740,none,2722.51,True,bike,307,9.8,"['auto', 'home']",High,"['retirement', 'vehicle', 'family', 'maternity']"
CUST_112517,Samuel Porter,(208)885-7602x6494,Seattle,Washington,98103,28,male,single,0,bachelor,engineer,self-employed,81468,735,car,7243.95,False,none,342,1.1,"['life', 'auto']",Low,['travel']
CUST_170890,Sean Harper,4996087368,San Jose,California,95110,55,female,widowed,1,bachelor,manager,employed,69516,678,none,4713.17,True,none,383,2.3,"['health', 'auto']",Low,"['travel', 'family', 'vehicle']"
CUST_943001,Leonard Woods,971-993-7324x4238,Chicago,Illinois,60601,59,male,married,2,master,technician,self-employed,76816,665,multiple,5912.18,False,none,226,5.6,['home'],High,"['education', 'family']"
CUST_343938,Rachel Nguyen,540.751.4930x468,New York,New York,10003,27,male,single,0,master,engineer,employed,72795,706,personal,5654.28,True,bike,260,3.4,"['home', 'health']",Low,"['travel', 'vehicle']"
CUST_660927,Joanna Norris,786-313-6193,Chicago,Illinois,60602,61,nonbinary,divorced,1,phd,advisor,retired,26626,792,multiple,1996.6,True,none,191,5.9,['auto'],Low,"['retirement', 'vehicle', 'family', 'maternity']"
CUST_499848,Christina Jackson,9523064589,Chicago,Illinois,60602,50,nonbinary,widowed,1,master,doctor,self-employed,44364,625,car,3600.25,True,bike,151,3.6,['life'],High,"['education', 'family', 'vehicle']"
CUST_126803,Joseph Rodriguez,361-297-0074,Dallas,Texas,75202,63,female,married,3,bachelor,shop owner,retired,35265,611,multiple,3373.66,False,none,135,7.3,['health'],High,"['retirement', 'education', 'family']"
CUST_534287,Robin Brooks,+1-461-691-9030,San Jose,California,95101,51,male,divorced,1,bachelor,doctor,employed,103919,709,none,8337.22,False,none,104,7.9,['home'],High,"['family', 'maternity']"
CUST_355678,Dan Gray,231-943-5710,Minneapolis,Minnesota,55419,57,male,divorced,1,master,doctor,employed,45909,703,none,3707.1,True,bike,329,9.8,"['life', 'home']",Medium,"['family', 'vehicle']"
CUST_884374,Nancy Peters,545-364-8257x8176,New York,New York,10002,70,female,married,2,bachelor,advisor,retired,57718,710,none,4338.77,True,car,296,8.2,"['health', 'home']",Low,"['retirement', 'family', 'vehicle']"
CUST_568397,Madison Clarke MD,687-496-6488x537,Miami,Florida,33101,59,female,married,3,bachelor,freelancer,employed,81127,714,car,6019.83,True,none,150,5.9,"['auto', 'life']",Medium,"['education', 'family', 'vehicle']"
CUST_936306,Tracy Jenkins,685.584.5643x60554,Miami,Florida,33130,66,nonbinary,widowed,3,master,shop owner,retired,39295,686,none,2623.12,False,none,233,1.0,"['health', 'life']",High,"['retirement', 'family']"
